"","geneid","SRR1177981","SRR1177982","SRR1177983","SRR1178008","SRR1178009","SRR1178010","SRR1178014","SRR1178021","SRR1178047"
"8452","NM_001109360","3","6","11","4","2","2","8","4","1"
"8453","NM_173123","5165","8292","7240","3984","7020","4452","4396","2955","2113"
"8454","NM_001009537","122","128","112","145","76","144","200","246","248"
"8455","NM_019623","17758","23980","19646","15629","5327","5255","11820","6888","9106"
"8456","NM_001163062","52","61","70","89","57","69","63","90","93"
"8457","NM_182823","48","86","76","60","20","42","71","99","78"
"8458","NM_001108063","29","29","36","43","23","32","54","59","28"
"8459","NM_001134561","72","70","70","86","64","72","117","70","74"
"8460","NM_001106765","0","0","0","0","0","0","0","0","0"
"8461","NM_001106764","0","0","0","0","0","0","0","0","0"
"8462","NM_001001379","0","0","0","0","0","0","0","0","0"
"8463","NM_001001380","0","0","0","0","0","0","0","0","0"
"8464","NM_001000593","0","0","0","0","0","0","0","0","0"
"8465","NM_001001388","0","0","0","0","0","0","0","0","0"
"8466","NM_001099494","0","0","0","0","0","0","0","0","0"
"8467","NM_001000416","0","0","0","0","0","0","0","0","0"
"8468","NM_001099495","0","0","0","0","0","0","0","0","0"
"8469","NM_001108077","0","0","0","0","2","0","0","0","0"
"8470","NM_001271445","411","550","391","387","266","367","549","524","671"
"8471","NM_032617","1214","1230","999","1386","1272","1213","1800","1805","1928"
"8472","NM_001034108","1967","2452","1693","1817","1653","1658","2862","2789","2629"
"8473","NM_053876","0","0","0","0","0","0","0","0","0"
"8474","NM_001009664","135","223","129","135","155","188","270","283","323"
"8475","NM_001109911","4","3","4","5","3","2","25","10","8"
"8476","NM_199115","525","800","177","617","36","753","1362","1953","2503"
"8477","NM_001105730","9","23","14","13","40","31","16","64","53"
"8478","NM_001108989","78","100","79","172","168","132","222","233","249"
"8479","NM_001014201","213","282","201","193","643","337","299","352","250"
"8480","NM_001106772","540","735","661","728","802","786","1019","1041","1193"
"8481","NM_001000485","0","0","0","0","0","0","0","0","0"
"8482","NM_001099484","0","0","0","0","0","0","0","0","0"
"8483","NM_001099474","0","0","0","0","0","0","0","0","0"
"8484","NM_012886","195","188","146","739","277","173","239","420","375"
"8485","NM_001106773","0","0","0","2","0","0","4","2","1"
"8486","NM_001012222","657","754","626","794","879","608","1065","1071","1169"
"8487","NM_133312","219","215","294","223","288","414","275","368","476"
"8488","NM_001191877","210","254","197","295","380","458","549","829","875"
"8489","NM_198750","95","79","154","367","533","333","264","193","359"
"8490","NM_001014265","31","31","31","35","32","50","94","73","85"
"8491","NM_001108739","87","79","71","137","64","237","106","183","184"
"8492","NM_001013172","2","6","2","3","0","4","6","10","18"
"8493","NM_175598","140","142","154","145","274","205","186","200","242"
"8494","NM_001017458","533","772","526","598","555","550","631","570","556"
"8495","NM_001271382","0","0","0","0","0","0","2","0","0"
"8496","NR_037343","9","7","7","17","4","4","1","5","11"
"8497","NM_001271340","48","71","76","197","166","239","200","287","338"
"8498","NM_001108742","5206","4931","6403","8948","11295","16467","8660","10822","9245"
"8499","NM_001044304","2","2","7","81","6","11","12","40","14"
"8500","NM_053729","469","575","591","651","1003","858","863","1341","1500"
"8501","NM_001135566","35","91","71","62","66","42","137","211","172"
"8502","NM_001008357","143","221","186","182","155","231","275","360","437"
"8503","NM_001170605","24","18","27","34","16","36","16","33","35"
"8504","NM_001012197","15745","14330","17386","16181","16526","47143","24665","28573","34830"
"8505","NM_022384","0","0","0","0","0","0","0","0","2"
"8506","NM_012619","23083","23788","28671","19349","66772","20442","13434","13403","9496"
"8507","NM_001082479","0","0","0","0","0","0","0","0","0"
"8508","NM_001082478","0","0","0","0","0","0","0","0","0"
"8509","NM_001082477","0","0","0","0","0","0","0","0","0"
"8510","NM_178866","0","0","0","0","0","0","0","0","0"
"8511","NM_001106775","180","192","188","149","180","161","250","329","303"
"8512","NM_012625","0","0","0","0","0","0","0","0","0"
"8513","NM_001166676","54","61","25","17","6","6","28","16","63"
"8514","NM_001007750","1952","2479","2448","3390","4346","3817","2874","2609","2366"
"8515","NM_022385","731","936","781","927","968","1461","1430","2379","2085"
"8516","NM_001106777","2","0","2","6","2","0","2","4","2"
"8517","NM_001108080","6","14","11","12","36","57","7","15","19"
"8518","NM_001191987","2","0","0","0","4","0","0","2","0"
"8519","NM_153725","31","40","20","14","30","15","51","26","55"
"8520","NM_001108081","96","131","87","102","96","88","126","195","239"
"8521","NM_023979","177","164","148","173","87","194","230","418","822"
"8522","NM_001009430","102","117","125","80","36","87","110","214","221"
"8523","NM_139100","125","157","146","170","300","189","577","338","340"
"8524","NM_001270788","9","11","21","21","63","16","7","24","18"
"8525","NM_012887","1053","958","1070","649","439","866","1377","1340","1596"
"8526","NR_031881","0","0","0","0","0","0","0","0","0"
"8527","NM_001106779","165","296","235","358","336","288","434","376","495"
"8528","NM_001108082","140","137","164","245","272","245","199","232","305"
"8529","NM_001108743","266","269","286","320","236","398","407","319","305"
"8530","NM_001030031","585","726","587","637","707","666","754","643","1139"
"8531","NM_001126091","110","88","84","145","125","143","147","271","313"
"8532","NM_001191781","1794","1845","1053","315","1077","74","1590","1437","1073"
"8533","NM_022539","394","447","383","489","600","499","568","954","1062"
"8534","NR_031778","0","0","2","0","0","0","0","0","0"
"8535","NM_001006984","168","218","203","161","167","233","394","419","611"
"8536","NM_001106781","510","628","449","710","659","512","671","872","850"
"8537","NR_132625","52","36","24","22","4","26","86","104","76"
"8538","NM_058208","869","1294","828","537","591","43","1375","754","851"
"8539","NM_001106782","236","392","375","291","380","347","452","636","533"
"8540","NM_053928","124","105","137","178","203","161","180","253","278"
"8541","NM_001108086","321","220","357","407","344","262","413","461","407"
"8542","NM_017258","2450","3173","2898","3594","10115","11388","3774","3449","3396"
"8543","NM_024129","153","384","142","176","754","996","251","521","244"
"8544","NM_031050","6","88","36","28","2","16","6","34","4"
"8545","NM_001108088","0","0","0","0","0","0","0","0","0"
"8546","NM_001025052","0","0","0","0","0","0","0","0","0"
"8547","NM_001025053","274","295","269","451","570","402","261","466","266"
"8548","NM_053883","756","801","796","573","1137","696","454","270","559"
"8549","NM_001135858","306","287","334","328","250","353","423","546","589"
"8550","NM_001014083","79","62","94","113","56","57","81","113","89"
"8551","NM_001102381","0","4","0","0","1","2","2","0","4"
"8552","NM_022959","4","4","6","4","0","4","6","6","6"
"8553","NM_012921","0","0","0","0","0","0","0","0","0"
"8554","NM_001108090","153","171","173","185","120","146","241","280","295"
"8555","NM_001106783","0","0","0","0","0","0","0","0","0"
"8556","NM_013172","0","0","0","0","0","0","0","2","0"
"8557","NM_001108092","11","10","6","3","0","2","11","14","19"
"8558","NM_177425","130","146","158","184","171","179","445","524","808"
"8559","NM_001109286","172","179","176","170","345","471","156","236","122"
"8560","NM_017180","40","54","58","1571","91","251","66","80","196"
"8561","NM_053561","658","792","769","769","1585","1424","2091","3235","3729"
"8562","NM_001108094","288","301","326","492","438","496","789","823","1037"
"8563","NM_001011987","50","59","64","101","88","130","100","149","175"
"8564","NM_001108990","29","32","22","38","23","45","27","57","63"
"8565","NM_001136261","2184","2276","2619","2690","2364","2342","2817","2840","2628"
"8566","NM_199098","787","899","920","704","395","494","741","598","768"
"8567","NM_001004238","506","505","447","618","737","783","696","900","934"
"8568","NM_133526","36","29","26","26","40","48","45","40","64"
"8569","NM_023960","2","0","0","2","0","0","0","0","2"
"8570","NM_001191783","7","10","5","4","2","5","2","11","13"
"8571","NM_001108097","438","394","489","512","590","638","530","915","780"
"8572","NM_001108096","0","0","0","0","0","0","0","0","0"
"8573","NM_001005905","1498","1684","1888","2132","1602","1764","4016","5741","6862"
"8574","NM_001127527","681","846","660","494","744","379","1375","801","1024"
"8575","NM_001128494","500","765","731","285","138","188","1064","978","932"
"8576","NM_012771","0","0","0","0","0","0","0","0","0"
"8577","NM_001108746","30","28","23","14","2","4","35","7","14"
"8578","NM_001106785","667","793","839","709","909","898","1082","1357","1514"
"8579","NM_001108098","42","58","44","61","10","6","42","33","30"
"8580","NM_001134687","378","590","561","292","201","323","1021","1521","1473"
"8581","NM_053830","60","73","70","114","42","110","161","270","270"
"8582","NM_134346","535","544","624","724","720","750","743","1137","1257"
"8583","NM_001191988","0","0","0","0","0","0","0","0","0"
"8584","NM_001017459","125","116","76","94","46","77","114","178","253"
"8585","NM_138880","0","0","0","0","0","0","0","0","2"
"8586","NM_001108100","529","705","641","611","621","506","521","491","564"
"8587","NM_054004","1768","1668","2000","1996","1668","1964","2382","3160","3248"
"8588","NM_001108101","135","333","340","342","557","1572","372","675","710"
"8589","NM_199116","698","682","650","879","749","721","1006","961","1523"
"8590","NM_001134464","9","14","12","10","13","19","12","26","29"
"8591","NM_032070","0","0","0","0","0","0","0","0","0"
"8592","NM_001191000","291","198","274","299","228","279","325","338","402"
"8593","NM_053738","4","0","4","15","6","4","8","4","14"
"8594","NM_001108747","2361","2742","2761","2683","1977","2055","5031","3407","5039"
"8595","NM_001106786","534","489","607","768","596","633","691","766","799"
"8596","NM_001108102","975","931","1324","1592","1706","1708","2852","3840","4791"
"8597","NM_001271273","0","0","0","0","0","0","0","0","0"
"8598","NM_001109287","1","2","0","6","7","8","7","5","9"
"8599","NM_053019","1848","1923","1498","3148","555","719","1917","777","798"
"8600","NR_031808","0","1","0","0","0","0","0","0","0"
"8601","NR_128677","0","0","0","0","0","0","0","0","0"
"8602","NM_001047962","0","0","1","0","0","0","0","0","0"
"8603","NM_001007265","4050","5431","4219","4092","6792","6585","5548","6424","6651"
"8604","NM_053593","524","496","401","498","358","505","948","1066","1296"
"8605","NM_023026","21","35","36","50","13","23","16","20","34"
"8606","NM_001008378","2477","2199","2308","4336","3974","3618","3504","2877","3688"
"8607","NM_001191989","112","135","88","108","151","111","218","396","435"
"8608","NM_199395","37","23","14","11","8","18","40","23","36"
"8609","NM_080480","539","684","548","489","615","609","776","900","1066"
"8610","NM_022860","682","1419","1023","645","1397","1064","477","633","481"
"8611","NM_001134595","18","21","5","19","19","13","5","6","10"
"8612","NM_212523","8","13","6","14","26","12","8","19","30"
"8613","NM_001004239","1986","2758","2140","2230","2610","2120","3619","4163","4691"
"8614","NM_031815","1503","659","1217","3284","440","3460","1195","855","1570"
"8615","NM_001109986","1","5","7","8","11","20","10","9","18"
"8616","NM_001080789","0","7","0","2","0","2","5","7","10"
"8617","NM_001012198","0","0","0","1","0","0","3","1","5"
"8618","NM_024134","0","0","0","0","0","0","0","0","0"
"8619","NM_001127659","1326","1647","1540","1987","1897","2108","3734","3762","5068"
"8620","NM_001191910","2","2","2","0","0","0","4","4","2"
"8621","NM_022614","2485","2641","2559","3045","1649","5391","963","374","545"
"8622","NM_001130558","1939","2331","1723","14","4","1","15","11","14"
"8623","NM_001271272","5","2","4","4","4","0","5","2","6"
"8624","NM_001008322","3805","4631","4702","5649","2447","3575","7934","9422","8882"
"8625","NM_001130490","17413","20983","25018","15603","10777","26340","10480","11055","7924"
"8626","NM_021680","14","8","4","2","0","0","0","0","0"
"8627","NM_001134874","317","501","406","431","377","482","332","394","569"
"8628","NM_019324","0","2","0","0","3","0","2","0","2"
"8629","NM_053302","525","641","687","804","631","740","863","816","872"
"8630","NM_019162","6","4","0","3","2","0","0","0","2"
"8631","NM_001130537","468","549","484","603","1212","812","484","508","519"
"8632","NM_133543","13390","19371","14946","14480","14026","12220","11761","5169","4753"
"8633","NM_001127553","627","712","685","740","934","682","765","1098","1079"
"8634","NM_199387","315","344","394","267","463","344","450","479","522"
"8635","NM_013082","13388","16204","15313","13853","7968","10274","10347","8846","6280"
"8636","NM_133398","1192","1021","1340","1560","1903","1581","1868","2448","2399"
"8637","NM_001013174","437","530","380","440","543","204","387","688","773"
"8638","NM_001130550","152","140","152","134","53","76","274","255","375"
"8639","NM_031714","20201","27524","21279","9099","11446","7919","15839","9426","9562"
"8640","NM_022699","263","243","235","57","276","292","414","900","163"
"8641","NM_023966","0","0","0","0","0","0","0","0","0"
"8642","NM_001012118","0","0","0","0","0","0","0","0","0"
"8643","NR_032755","0","0","0","0","0","0","0","0","0"
"8644","NM_019360","1841","2324","1828","2347","2557","2045","2739","2370","2642"
"8645","NM_001012117","0","2","0","3","0","2","2","0","0"
"8646","NM_001012116","193","195","135","97","80","55","69","54","76"
"8647","NM_001130560","1819","1647","2118","1704","1039","1070","1637","1580","1868"
"8648","NM_001013948","958","1312","864","776","258","357","527","778","656"
"8649","NM_134353","5763","7044","6163","6018","6761","7707","13312","19173","22098"
"8650","NM_013011","2339","2340","2575","2799","3230","3008","3941","4573","6373"
"8651","NM_001008877","0","0","0","0","0","0","0","0","0"
"8652","NM_001126087","779","812","883","989","901","868","1877","1674","2015"
